BpHYR1_051303	placenta-specific gene 8 -like	placenta-specific protein 8 -like	
BpHYR1_051318	HET	HET -like protein	SUSPECT_PRODUCT_NAMES: 57 features are all capital letters
BpHYR1_051328	ESF1 homolog	ESF1 -like protein	
BpHYR1_051384	Retrovirus-related Pol poly from transposon 297	Retrovirus-related Pol poly from transposon	SUSPECT_PRODUCT_NAMES: 430 features contains three or more numbers together that may be identifiers more appropriate in note
BpHYR1_051389	RING finger unkempt homolog isoform X2	RING finger protein unkempt -like	
BpHYR1_051470	E3 ubiquitin- ligase TM129	E3 ubiquitin-ligase TM129-like	SUSPECT_PRODUCT_NAMES: 430 features contains three or more numbers together that may be identifiers more appropriate in note
BpHYR1_051506	lisH domain and HEAT repeat-containing KIAA1468 homolog isoform X1	lisH domain and HEAT repeat-containing KIAA1468 -like protein	
BpHYR1_051507	transmembrane 104-like	transmembrane protein -like	SUSPECT_PRODUCT_NAMES: 430 features contains three or more numbers together that may be identifiers more appropriate in note
BpHYR1_051510	putative G- coupled receptor 158	G-coupled receptor -like protein	SUSPECT_PRODUCT_NAMES: 430 features contains three or more numbers together that may be identifiers more appropriate in note
BpHYR1_051552	cleavage and polyadenylation specificity factor subunit CG7185 isoform X1	cleavage and polyadenylation specificity factor subunit CG7185 (D. melanogaster) -like protein	SUSPECT_PRODUCT_NAMES: 430 features contains three or more numbers together that may be identifiers more appropriate in note
BpHYR1_051618	NRDE2 homolog	NRDE2 -like protein	
BpHYR1_051683	FAM184A isoform X1	FAM184A (H. sapiens) -like protein	SUSPECT_PRODUCT_NAMES: 430 features contains three or more numbers together that may be identifiers more appropriate in note
BpHYR1_051687	U3 small nucleolar RNA-associated 18 homolog	U3 small nucleolar RNA-associated 18-like protein	
BpHYR1_051688	U3 small nucleolar RNA-associated 18 homolog	U3 small nucleolar RNA-associated 18-like protein	
BpHYR1_051704	lin-9 homolog isoform X2	lin-9 -like protein	
BpHYR1_051781	18	-	FATAL: SUSPECT_PRODUCT_NAMES: 4 features do not contain letters in product name
BpHYR1_051812	WBSCR14 homolog isoform X1	WBSCR14 -like protein	
BpHYR1_051828	activator of 90 kDa heat shock ATPase homolog 1	activator of 90 kDa heat shock ATPase -like protein	
BpHYR1_051989	Os08g0564200	-	SUSPECT_PRODUCT_NAMES: 430 features contains three or more numbers together that may be identifiers more appropriate in note
BpHYR1_052007	timeless homolog	timeless -like protein	
BpHYR1_052031	3	Beta-1-3-galactosyltransferase -like protein	FATAL: SUSPECT_PRODUCT_NAMES: 4 features do not contain letters in product name
BpHYR1_052032	RNA exonuclease 1 homolog	RNA exonuclease 1 -like protein	
BpHYR1_052180	FAM50 homolog	FAM50 (H. sapiens) -like protein	
BpHYR1_052298	AAEL010828	-	SUSPECT_PRODUCT_NAMES: 430 features contains three or more numbers together that may be identifiers more appropriate in note
BpHYR1_052474	neurochondrin homolog	neurochondrin -like protein	
BpHYR1_052494	UPF0378 KIAA0100-like	KIAA0100 (H. sapiens) -like protein	SUSPECT_PRODUCT_NAMES: 430 features contains three or more numbers together that may be identifiers more appropriate in note
BpHYR1_052561	transmembrane 168	transmembrane protein -like	SUSPECT_PRODUCT_NAMES: 430 features contains three or more numbers together that may be identifiers more appropriate in note
BpHYR1_052563	autophagy-related 13 homolog isoform X2	autophagy-related 13 -like protein	
BpHYR1_052697	mitochondrial inner membrane protease ATP23 homolog	mitochondrial inner membrane protease ATP23-like protein	
BpHYR1_052724	neurogenic locus notch homolog 1	neurogenic locus notch-like protein	
BpHYR1_052782	HET	HET -like protein	SUSPECT_PRODUCT_NAMES: 57 features are all capital letters
BpHYR1_052847	parkin coregulated gene	parkin coregulated protein	
BpHYR1_052891	truncated actin-4	Actin-4 -like protein	SUSPECT_PRODUCT_NAMES: 2 features contain 'truncat'
BpHYR1_052902	mesoderm-specific transcript homolog isoform X2	mesoderm-specific transcript -like protein	
BpHYR1_052915	radial spoke head 1 homolog	radial spoke head 1 -like protein	
BpHYR1_052943	putative uncharacterized protein C1orf189 homolog	C1orf189 (H. sapiens) -like protein	
BpHYR1_052945	dnaJ homolog subfamily C member 27	dnaJ -like protein	
BpHYR1_052989	autophagy-related 2 homolog B-like	autophagy-related 2 -like protein	
BpHYR1_052992	nuclear pore complex Nup214-like isoform X2	nuclear pore complex protein Nup214 -like	SUSPECT_PRODUCT_NAMES: 430 features contains three or more numbers together that may be identifiers more appropriate in note
BpHYR1_053036	RPII140-upstream gene	RPII140-upstream gene protein (D. melanogaster) -like	
BpHYR1_053143	flap endonuclease GEN homolog 1	flap endonuclease -like protein	
BpHYR1_053154	cell division cycle 123 homolog	cell division cycle 123 -like protein	
BpHYR1_053169	intraflagellar transport 27 homolog	intraflagellar transport 27 -like protein	
BpHYR1_053171	coiled-coil domain-containing 149	coiled-coil domain-containing protein	SUSPECT_PRODUCT_NAMES: 430 features contains three or more numbers together that may be identifiers more appropriate in note
BpHYR1_053261	Coiled-coil domain-containing 138	coiled-coil domain-containing protein	SUSPECT_PRODUCT_NAMES: 430 features contains three or more numbers together that may be identifiers more appropriate in note
BpHYR1_053264	coiled-coil domain-containing 138 isoform X2	coiled-coil domain-containing protein	SUSPECT_PRODUCT_NAMES: 430 features contains three or more numbers together that may be identifiers more appropriate in note
BpHYR1_053289	timeless homolog	timeless -like protein	
BpHYR1_053316	leucine-rich repeat-containing C10orf11 homolog	leucine-rich repeat-containing C10orf11 (H. sapiens) -like protein	
BpHYR1_053325	serine threonine- kinase PRP4 homolog	serine threonine- kinase PRP4 -like protein	
BpHYR1_053372	ST7 homolog	ST7 -like protein	
BpHYR1_053437	UPF0692 C19orf54 homolog	C19orf54 (H. sapiens) -like protein	
BpHYR1_053482	UPF0598 CG30010	UPF0598 (D. melanogaster) -like protein	SUSPECT_PRODUCT_NAMES: 430 features contains three or more numbers together that may be identifiers more appropriate in note
BpHYR1_053489	RILP homolog isoform X1	RILP -like protein	
BpHYR1_053496	stimulated by retinoic acid gene 6 homolog	stimulated by retinoic acid protein 6 -like protein	
BpHYR1_053512	telomere length regulation TEL2 homolog isoform X1	telomere length regulation TEL2 -like protein	
BpHYR1_053562	dnaJ homolog subfamily C member 3	dnaJ -like protein	
BpHYR1_053596	slit homolog 1	slit -like protein	
BpHYR1_053613	HET	HET -like protein	SUSPECT_PRODUCT_NAMES: 57 features are all capital letters
BpHYR1_053672	intraflagellar transport 122 homolog	intraflagellar transport 122 -like protein	
BpHYR1_053745	GTP-binding 128up	GTP-binding 128up (D. melanogaster) -like protein	SUSPECT_PRODUCT_NAMES: 430 features contains three or more numbers together that may be identifiers more appropriate in note
BpHYR1_053828	vacuolar sorting-associated 11 homolog	vacuolar sorting-associated 11 -like protein	
BpHYR1_053832	cytochrome c oxidase assembly COX15 homolog	cytochrome c oxidase assembly COX15 -like protein	
BpHYR1_053918	FAM227B-like isoform X2	FAM227B (H. sapiens) -like protein	SUSPECT_PRODUCT_NAMES: 430 features contains three or more numbers together that may be identifiers more appropriate in note
BpHYR1_053933	neurogenic locus notch homolog 2	neurogenic locus notch -like protein	
BpHYR1_054048	E3 ubiquitin- ligase RNF103	E3 ubiquitin-ligase RNF103-like	SUSPECT_PRODUCT_NAMES: 430 features contains three or more numbers together that may be identifiers more appropriate in note
BpHYR1_054104	lin-54 homolog	lin-54 -like protein	
BpHYR1_054200	HET	HET -like protein	SUSPECT_PRODUCT_NAMES: 57 features are all capital letters
BpHYR1_054201	transport and Golgi organization 6 homolog	transport and Golgi organization 6 -like protein	
BpHYR1_054207	sine oculis-binding homolog isoform X2	sine oculis-binding -like protein	
BpHYR1_054239	slit homolog 3 isoform X1	slit-like protein	
BpHYR1_054315	neurogenic locus notch homolog 1-like	neurogenic locus notch 1 -like protein	
BpHYR1_054422	transmembrane 107-like	transmembrane protein -like	SUSPECT_PRODUCT_NAMES: 430 features contains three or more numbers together that may be identifiers more appropriate in note
BpHYR1_054605	coiled-coil domain-containing 151-like	coiled-coil domain-containing protein	SUSPECT_PRODUCT_NAMES: 430 features contains three or more numbers together that may be identifiers more appropriate in note
BpHYR1_054607	transmembrane 249	transmembrane protein -like	SUSPECT_PRODUCT_NAMES: 430 features contains three or more numbers together that may be identifiers more appropriate in note
BpHYR1_054636	centrosome-associated 350 isoform X1	Centrosome-associated protein 350 (H. sapiens) -like	SUSPECT_PRODUCT_NAMES: 430 features contains three or more numbers together that may be identifiers more appropriate in note
BpHYR1_054641	putative G- coupled receptor 116 isoform X1	G-coupled receptor -like protein	SUSPECT_PRODUCT_NAMES: 430 features contains three or more numbers together that may be identifiers more appropriate in note
BpHYR1_054653	opioid-binding cell adhesion molecule homolog	opioid-binding cell adhesion molecule -like protein	
BpHYR1_054663	Bloom syndrome homolog	Bloom syndrome -like protein	
